id	links	xcoord_p	ycoord_p
51889	2	1781468.0853696712	692032.0267401899
51890	3	1781526.1052726903	692110.2856021841
51891	3	1783262.7779859286	692168.9855406869
51892	3	1782911.2467711743	692174.1560888508
51893	3	1782062.8316362507	692192.3654796998
51894	1	1783280.33154107	692284.640706891
51895	1	1789281.2671675598	692314.8332676003
51896	2	1789522.0449714735	692665.7389800193
51897	3	1789192.6095627134	692855.997213098
51898	1	1789012.9854878422	692948.8541317317
51899	3	1789569.0956533505	693024.0359385888
51900	1	1782644.1784633596	687294.7047179667
51901	1	1805423.1045473062	689780.7277839241
51902	3	1805442.707169376	689909.1257768164
51903	3	1804905.2943594325	690013.0076565397
51904	1	1804401.6393684268	690347.1497588065
51905	3	1804262.561737464	690579.1110018173
51906	3	1804672.4466868178	690770.09106995
51907	2	1804208.1188914417	691740.7334921077
51908	1	1804692.9208770955	692246.9173072525
51909	1	1806757.3725162104	693443.186743179
51910	3	1808200.5424885931	688844.8595053509
51911	1	1810307.7867196973	692288.7714643959
51912	1	1809277.7966464488	692700.7123557217
51913	3	1809014.7075300077	692751.6754003781
51914	1	1809051.5309326928	692957.5231291625
51915	1	1813281.731551441	693248.2732364641
51916	1	1809353.791062492	693271.4845976578
51917	3	1811821.2760390642	693356.6415192662
51918	3	1809538.4943902106	693447.0300883516
51919	1	1810122.5445243055	693735.4218734776
51920	1	1798284.8516962724	675474.890051623
51921	1	1798925.8425433994	675679.7164100808
51922	1	1798591.2307160115	675685.6875560657
51923	4	1798267.7616216452	675779.6955290034
51924	3	1798581.8765119012	675801.1445107376
51925	3	1798916.7970549725	675797.7197426972
51926	3	1796764.7194649852	675814.805437456
51927	1	1798244.2647719057	675948.7504418489
51928	3	1799522.7511460076	675967.8168749538
51929	3	1799416.0457895212	675988.4638251449
51930	3	1799436.3836676173	676085.1804449452
51931	3	1800532.893354942	676629.9447560544
51932	3	1800576.7432732403	678334.8730105762
51933	1	1804678.206464115	669058.0713583209
51934	1	1806450.4019510068	670056.8347487998
51935	1	1804712.788104331	670575.9298048286
51936	3	1805345.7280494613	670755.4609445374
51937	3	1802627.61824131	670798.6090098142
51938	3	1804540.0786271722	670880.1567138326
51939	3	1799822.7417811984	671246.6066607578
51940	1	1800910.8521142332	671890.4530018508
51941	1	1797216.5254999653	671983.8408037041
51942	3	1796587.970335672	672049.4623423982
51943	1	1797556.3761352599	672107.7863301013
51944	3	1799938.9120734758	672086.1390404496
51945	3	1800751.0937709978	672180.43032251
51946	3	1797430.2852151706	672196.2672201395
51947	3	1797124.6378964523	672215.9172114643
51948	1	1800856.630392042	673176.2030228829
51949	1	1797695.1800311746	673669.8026040628
51950	1	1800877.732217025	673405.0636424769
51951	3	1802020.8118890955	673568.4603759395
51952	3	1800912.8787943146	673613.0923574831
51953	3	1802035.1705601835	673909.121969336
51954	1	1801678.1203775369	674172.565117246
51955	1	1801817.0885593044	674524.8847613021
51956	4	1801380.5760027273	674518.3062253008
51957	3	1802156.0098183278	674598.65174283
51958	4	1801745.4184524147	674634.5114900818
51959	3	1801629.6471381227	674977.0169496718
51960	1	1802225.0351256542	675157.0609058418
51961	1	1801872.484044738	675226.0768125902
51962	3	1801177.48341057	675374.9843584668
51963	1	1803113.8619536133	675562.5983774196
51964	1	1802732.6369961484	675673.9970967828
51965	3	1802228.0766150404	675736.6007566121
51966	3	1803326.591639519	675761.9689357888
51967	3	1800913.409276776	675789.7051123114
51968	4	1803131.0852387622	675787.4786762036
51969	3	1800479.8128137973	675824.6243619744
51970	2	1801330.8564883813	675921.6178860014
51971	1	1800969.6451986576	675971.0366833211
51972	3	1800577.0776958992	676108.740925652
51973	3	1802687.634734923	676162.4379937293
51974	3	1802518.1305282642	676295.9236286219
51975	1	1801043.3488993621	676314.9947036883
51976	1	1803178.3686025993	676314.7072421598
51977	1	1802835.9987691885	676355.9859058561
51978	3	1801586.1191614864	676432.351093329
51979	4	1800803.32866064	676499.8655923672
51980	1	1799632.7328517481	676658.8571637175
51981	4	1799823.715303158	676668.6623715513
51982	1	1801425.4947057415	676671.3646301845
51983	4	1800193.1185356767	676710.19242403
51984	1	1801117.7911667358	676735.7619936598
51985	3	1800525.5717413998	677603.4414010546
51986	3	1799697.5933197357	677708.7455742474
51987	3	1800209.0339113486	677770.1964076526
51988	3	1799994.4322823705	677858.0903898963
51989	1	1799963.8306424662	678024.6372694372
51990	1	1800353.8223897822	678057.6761472629
51991	3	1800599.099769053	678119.9567880029
51992	3	1799483.7247337035	678173.7891363607
51993	1	1805043.8704669646	668944.6031955377
51994	4	1804842.714935426	669335.994797981
51995	1	1805400.7263322135	669414.0200531167
51996	1	1804577.7280552934	669504.956514437
51997	4	1805043.441338864	669651.2105511641
51998	1	1804652.940106722	669911.5285715755
51999	3	1804908.6803719734	670820.5481117838
52000	3	1813100.7433847752	671009.3924837534
52001	3	1804923.1194049062	671493.9444200243
52002	3	1804246.2404827424	671578.238993563
52003	3	1805099.6583050347	671970.9327946497
52004	3	1802801.8745310449	672002.2252384013
52005	1	1813816.515992661	672008.1213535381
52006	3	1804343.864901547	672085.5231947897
52007	3	1813325.7905169975	672079.9214950751
52008	3	1802853.5804232154	672320.8300019011
52009	3	1813375.370718901	672299.1724470074
52010	3	1812929.1232373493	672353.6305573722
52011	1	1812781.3765161189	672375.1771162547
52012	1	1805681.7523826377	672508.2486988592
52013	3	1805230.1840198766	672871.5639858533
52014	3	1805603.5293280755	672872.3682896944
52015	3	1804835.8766305519	672921.4852142034
52016	1	1804525.446831024	672981.856802601
52017	4	1813667.1638489543	673492.3929110696
52018	1	1813779.4207667971	673512.9057906611
52019	3	1813228.2753837458	673594.8606763192
52020	1	1813118.0377891643	673620.572447245
52021	3	1804950.8732143953	673789.0759033285
52022	1	1804988.6971094555	674058.2535316423
52023	1	1806239.6522879112	674573.9641745059
52024	1	1813145.3582821696	674749.3211870854
52025	1	1800259.7207784432	664735.7209625541
52026	3	1799329.4006524014	664819.7862692531
52027	3	1799053.772449219	664988.132269754
52028	3	1800461.9624129513	665043.6146338311
52029	4	1799290.9265932043	665105.7837160178
52030	4	1799758.9605051791	665127.0729970671
52031	1	1799814.8089402234	666046.3145955256
52032	4	1799637.5776595154	666077.9294406625
52033	3	1799337.5485147182	666160.8658862251
52034	3	1799388.9861925787	666173.3061842328
52035	3	1799325.3999367645	666203.5298520575
52036	3	1799370.9678496823	666221.8291516163
52037	3	1799018.5915304793	667042.6233455254
52038	1	1799687.4237409958	667080.9360694485
52039	3	1808651.3434661557	675964.6296528189
52040	3	1808443.5788505487	676068.4405763373
52041	3	1809202.670389746	676193.4789016069
52042	1	1809547.8349833263	676550.8878207629
52043	3	1809240.2231202123	676956.3067393865
52044	3	1809231.166343567	677347.3394622749
52045	3	1809345.4090726825	677997.9837832919
52046	1	1797940.1701289343	662627.3281958743
52047	3	1798308.4898388912	664709.2891216786
52048	4	1798794.6965953973	664807.6324459353
52049	3	1799707.162583054	665406.9590585843
52050	3	1798606.5540284526	665494.9555632606
52051	3	1798884.3518569388	665848.2633996153
52052	3	1798432.7472250515	665908.072817058
52053	3	1798960.698352676	666634.144480371
52054	2	1798529.7666643595	666693.4671298155
52055	4	1799667.1780481152	666950.3634987292
52056	2	1801534.7917464345	659633.2196194095
52057	3	1800312.7030128858	659738.2334385626
52058	4	1801025.2439955103	659749.384593087
52059	3	1801482.6687635093	659759.4784674839
52060	3	1801818.651879627	660215.1360390696
52061	3	1800956.127252274	660712.6699171227
52062	3	1803998.7568385429	644941.4677523974
52063	3	1803465.0982568047	645538.6151818577
52064	3	1802989.855529764	645654.5471147125
52065	1	1803590.4395238678	645761.053789482
52066	1	1803010.6266887393	645825.5249896484
52067	1	1801799.1245817156	653962.8842125888
52068	3	1793262.5912670926	665767.8712390881
52069	3	1793291.2585800497	665967.9202588398
52070	3	1792501.881500134	665967.25776594
52071	2	1791554.3211276429	666600.6540555215
52072	3	1791210.3191352608	666777.1392238088
52073	3	1791426.33221047	666862.0923347567
52074	3	1791815.8656732654	666890.2868598689
52075	3	1792114.861788195	666932.872875295
52076	3	1791738.3940387922	666965.3893933314
52077	1	1791960.277303419	667093.6315765973
52078	1	1791584.9487727946	667311.8046268293
52079	3	1792395.4776189767	667543.8436785864
52080	3	1792617.785102047	667549.0420934212
52081	3	1792294.1457698918	667578.6815430209
52082	3	1792057.3598019334	667619.4433614637
52083	3	1792312.2492875406	667643.0065877062
52084	3	1792779.7558783041	667777.4029597295
52085	3	1791962.301280311	667859.5638968433
52086	2	1793110.6815945103	668461.9755618996
52087	1	1791660.4404026682	667636.7961139515
52088	3	1791629.4501055707	667926.7634769012
52089	5	1787060.1109289818	668130.9339631255
52090	4	1786970.685834756	668133.3159827417
52091	3	1787227.332527737	668154.6390526603
52092	1	1792666.1365647733	668654.7081617117
52093	2	1788014.921510574	668445.310249541
52094	3	1787408.0082165448	668582.3482091586
52095	3	1787438.5417696869	668650.2328170881
52096	3	1787640.7170620037	668788.3947117056
52097	3	1786974.0071373296	668802.7698219527
52098	3	1787053.7355031322	668807.7295622393
52099	2	1788307.005012026	668422.3723452342
52100	3	1788545.6282081278	668583.611935381
52101	3	1788587.3027892036	668639.7789724643
52102	1	1788314.8225357956	668776.537160881
52103	3	1788840.9148218988	668791.098504256
52104	3	1789062.6500446624	668990.6719019056
52105	2	1788203.8540908317	669157.6543162697
52106	3	1789194.0078403782	669229.3964046198
52107	2	1788861.263355634	669262.771432469
52108	3	1788963.7388923995	669318.5609875026
52109	3	1788228.212531079	669418.8851133104
52110	2	1788820.6491060846	669424.2950337054
52111	3	1788257.1539391081	669468.5783988732
52112	3	1788850.4523154495	669470.34311779
52113	3	1787911.8655903642	669572.3029670249
52114	3	1787876.308854616	669597.6442481646
52115	3	1787943.32726346	669600.1376083241
52116	3	1788326.2251371313	669610.8523464373
52117	3	1787910.8313222013	669642.9337818724
52118	3	1787497.9729853692	669702.6725842688
52119	3	1788901.0031947703	669720.1262875524
52120	4	1788461.2122589948	669815.6950053411
52121	1	1788074.823511052	669859.9708030605
52122	3	1789025.2155057346	669901.7398113539
52123	1	1788843.2771695952	670025.1892769827
52124	3	1789244.1920477636	670086.4060823731
52125	3	1791132.0191847454	670178.5047449296
52126	3	1787897.8418162463	670350.7148598387
52127	3	1788899.3168709348	670398.3490336906
52128	3	1788175.0536878742	670407.2298792154
52129	3	1788194.7199601748	670484.2842809218
52130	3	1791647.9247179027	670606.7324214687
52131	3	1791339.5024708083	670657.4041775282
52132	3	1788244.3551693773	670681.2859498608
52133	3	1791444.8549807677	670702.6276393174
52134	3	1791010.6180668152	670740.2407538557
52135	3	1790694.0636444879	670764.0302001564
52136	3	1790910.8593797665	671076.8657462721
52137	1	1791274.440338737	671454.329753085
52138	3	1790531.9873739902	672817.8692260095
52139	3	1790510.8956081595	672843.4822544517
52140	2	1790719.9299681492	672904.4463268606
52141	3	1790694.9791172557	672926.4425383806
52142	3	1790679.2196335008	672955.2990137746
52143	1	1791322.5925483697	673482.1209746046
52144	3	1789084.2569363168	674036.9081808781
52145	3	1789621.4929371043	674246.1776050829
52146	3	1789753.8701747425	674368.0409144541
52147	2	1789750.5114720173	674492.9288649842
52148	3	1792521.2377446757	672826.4310752109
52149	1	1792019.3729899337	672852.063908562
52150	1	1792626.21888859	672860.7398165677
52151	3	1792384.2351033215	673106.8516230865
52152	3	1792855.4513027214	673137.8382264975
52153	1	1778682.7753244427	671400.3647165344
52154	3	1778772.2536524434	671542.4821893747
52155	3	1779040.5964833505	671910.5898330074
52156	3	1779425.4813743997	672814.9025385671
52157	3	1779549.4543178955	672862.5091785939
52158	2	1779253.9006101084	673113.8147624369
52159	4	1782279.9349963549	675364.3289858513
52160	3	1781340.1962755464	675711.1499545919
52161	3	1781297.1906220093	675723.4421804899
52162	3	1781131.8646965509	676213.4271528369
52163	1	1781341.7773003227	676410.4707562893
52164	3	1780746.0036296507	676505.7133342546
52165	3	1780440.6092030492	676737.0491103942
52166	1	1780830.3731330512	676773.8305329456
52167	4	1780337.178114601	676850.2129239746
52168	3	1785622.9706817577	651024.2654805757
52169	3	1785677.756839263	651047.2173605679
52170	3	1785759.9209787005	651289.511376272
52171	3	1785729.829895745	651341.7591247922
52172	2	1785612.4354287281	651413.1251318943
52173	3	1784531.1068132175	651406.5178517041
52174	3	1785407.6602398846	651444.6367281453
52175	3	1784357.2529102406	651562.7053308759
52176	3	1784143.7192930528	651656.1682616214
52177	3	1767594.3988921847	662121.6167692502
52178	4	1767246.5867726775	662374.1346648186
52179	1	1767294.6675426173	662495.0260563408
52180	1	1767039.062257713	662590.3661655941
52181	3	1767445.5940087116	662757.9064949759
52182	3	1786969.8754486681	668380.1420555093
52183	3	1786971.5503035458	668411.8032526436
52184	4	1786332.2742430668	668471.5260921144
52185	4	1785774.812375087	668538.7544134662
52186	3	1785271.1466081126	668570.7041132891
52187	3	1785272.8094630619	668600.1810461355
52188	4	1786340.9545911083	668771.4426960067
52189	4	1785814.4698793266	668835.198592802
52190	4	1786348.7675169485	668840.1975451357
52191	3	1785300.9514842143	668895.2414372172
52192	4	1785822.872066042	668903.5855410126
52193	3	1785309.384882922	668968.3606084273
52194	4	1786384.0349607214	669143.5870339611
52195	3	1785859.9159223086	669206.9632040082
52196	3	1785343.457087608	669267.752027606
52197	1	1751974.1457026985	667765.0203305942
52198	1	1753705.8772146634	670245.8057620446
52199	3	1744699.7011595257	667491.3629446242
52200	3	1743852.7343189565	667788.0817995556
52201	3	1754149.0787727032	677822.7019798623
52202	1	1753991.1316104573	677852.2705522601
52203	4	1755089.3314459175	678595.5292736972
52204	2	1753113.2501797143	677733.9363622196
52205	1	1752452.8752683348	678132.7695904927
52206	1	1752731.1596466952	678135.4215876793
52207	3	1752837.4268118995	678456.4465449025
52208	1	1740503.7983455423	683153.8783565656
52209	3	1740277.71918451	683180.7840155995
52210	1	1740581.2316182507	683320.3663751539
52211	3	1740287.510384836	683374.3817373693
52212	1	1740626.8657970459	683495.1146927661
52213	3	1740440.0834183986	683528.990006664
52214	3	1740291.3033992546	683555.649164445
52215	1	1740293.9769421672	683669.9400656288
52216	1	1740479.7011605285	683726.3568146721
52217	1	1744389.8872452683	684888.3711237708
52218	3	1750293.959377709	685618.5722887134
52219	1	1742631.4008443453	686636.7800348925
52220	3	1743360.1092584955	686682.4191948842
52221	3	1743254.8357049918	686725.4703684293
52222	4	1749188.3425878575	686676.872788338
52223	4	1742830.0900778994	686845.2840324268
52224	3	1742635.0447768937	686876.2975603828
52225	1	1742822.0168169376	687133.31209506
52226	1	1742638.916526315	687144.937494851
52227	1	1731821.570858427	687842.1133429371
52228	3	1731886.4980510555	687953.7094589763
52229	1	1732453.4224259618	687984.7454700083
52230	3	1731750.3251445252	688183.0872524837
52231	3	1748452.973084331	688194.009842428
52232	3	1731648.037785707	688479.5375612619
52233	3	1732191.8233818535	688784.1622515525
52234	1	1732405.2063862286	688870.1531188043
52235	3	1743488.103620709	688797.2910745953
52236	1	1742997.734383829	688933.2685394565
52237	3	1749377.070744032	688921.6367099949
52238	3	1749435.3582384198	689022.7647475931
52239	3	1749136.7684675597	689129.1510394121
52240	3	1749198.176448267	689213.8725734656
52241	3	1749276.4296123968	689302.8349291822
52242	3	1749069.6416462862	689378.6726761941
52243	3	1734747.8865873811	691415.8447149709
52244	2	1734530.7527830903	691700.8378755292
52245	3	1749157.0380611157	691718.8640479714
52246	1	1781427.9269183988	694299.9553610387
52247	1	1756057.3776681786	606806.469665048
52248	3	1748114.96656327	603448.3239305995
52249	4	1823426.0481139992	567116.602402426
52250	3	1822491.9463556455	567203.9241004664
52251	1	1822335.3457866074	567222.5501300087
